author_init,doi,keywords,scorings
a5025612115,10.1214/20-ejs1792,"['Decision theory', 'Nonmonotonic Reasoning', 'Temporal Logic', 'Modal Logics', 'Imprecise Probabilities', 'Probabilistic Learning', 'Representation (politics)']","[0.57135767, 0.542986, 0.515527, 0.512842, 0.503563, 0.503487, 0.49775746]"
a5025612115,10.1007/978-3-319-12442-1_3,"['Compromise', 'Multi-Agent Systems', 'Viewpoints', 'Decision problem']","[0.6799128, 0.473307, 0.42943078, 0.41611364]"
a5025612115,10.1016/j.jmaa.2003.10.029,"['Rank (graph theory)', 'Scoring rule', 'Voting Procedures', 'Winner Determination', 'Rank Aggregation', 'Judgment Aggregation', 'Approval voting', 'Anti-plurality voting']","[0.7936306, 0.69435287, 0.593165, 0.530126, 0.521573, 0.5145, 0.4927185, 0.4355034]"
a5025612115,10.1038/nmeth.2714,"['Concordance', 'Formalism (music)', 'Group Decision Making', 'Decision Analysis']","[0.9507946, 0.6594278, 0.534356, 0.522144]"
a5086752907,10.1093/nar/gkq041,"['Relevance (law)', 'User Motivations', 'Click-Through Rate Prediction', 'User Modeling', 'User Behavior', 'Web Mining', 'Relevance feedback']","[0.82715267, 0.5963, 0.593864, 0.592567, 0.574793, 0.559915, 0.4438342]"
a5086752907,10.1371/journal.pone.0148620,"['Discriminative model', 'Context-Aware Recommender Systems', 'Pooling', 'Content-Based Recommendation', 'Trust-Aware Recommender Systems', 'Collaborative Filtering', 'Knowledge Sharing', 'Factor analysis']","[0.6938442, 0.624389, 0.6095203, 0.587692, 0.585022, 0.555348, 0.543902, 0.4276892]"
a5086752907,10.1016/j.copbio.2010.10.003,"['Benchmark (surveying)', 'Text Indexing']","[0.75674117, 0.506357]"
a5086752907,10.1093/cid/ciac399,"['Topic Modeling', 'Language Modeling', 'Syntax-based Translation Models', 'Named Entity Recognition']","[0.514203, 0.512248, 0.506693, 0.502017]"
a5086752907,10.1007/s11568-010-9137-y,"['Initialization', 'Representation (politics)', 'Information Retrieval', 'Pretrained Models', 'Deep Learning']","[0.6985243, 0.5486454, 0.517529, 0.503506, 0.501643]"
a5063338404,10.1016/s0144-8617(01)00375-7,"['Paging', 'Online Algorithms']","[0.95331293, 0.499516]"
a5063338404,10.1016/s0008-6215(03)00010-7,"['Stewardship (theology)', 'Personal Information Management', 'Privacy Concerns', 'Privacy Preserving', 'Data Privacy', 'Data Cleaning', 'Conceptual framework']","[0.8118124, 0.520626, 0.518873, 0.508857, 0.505985, 0.502891, 0.42724127]"
a5049035512,10.1016/j.petrol.2017.06.074,['Mobile Agents'],[0.516745]
a5049035512,10.1016/j.ijid.2022.12.042,"['Web Data Extraction', 'Web Crawling', 'Frequent Patterns', 'File Sharing']","[0.573032, 0.562903, 0.528498, 0.500462]"
a5049035512,10.1016/j.insmatheco.2022.08.002,"['Buffer Management', 'Replication (statistics)']","[0.514207, 0.4223676]"
a5049035512,10.1214/16-ejs1189,"['Web Crawling', 'Caching', 'Web Data Extraction', 'Page Segmentation', 'Edge Caching']","[0.605117, 0.556169, 0.551664, 0.521884, 0.517498]"
a5049035512,10.1080/03461238.2021.1872694,"['Column-oriented Database Systems', 'Relational Database Systems', 'Complex Event Processing']","[0.550623, 0.528815, 0.504564]"
a5044389669,10.1016/j.jspi.2016.01.008,"['Brain-Computer Interfaces', 'Sensory Processing', 'Working Memory', 'BCI Technology', 'BCI Communication', 'Interface (matter)']","[0.586675, 0.530151, 0.517903, 0.509537, 0.509007, 0.4996946]"
a5090273130,10.1103/physrevd.84.074025,"['Conservation law', 'Hyperbolic Conservation Laws', 'Uncertainty Quantification', 'Stabilized Methods', 'Inviscid flow', 'Turbulence Modeling', 'Moment closure', 'Closure problem']","[0.8194815, 0.599255, 0.571091, 0.543062, 0.53327596, 0.521755, 0.44584712, 0.4374287]"
a5090273130,10.1016/j.ibiod.2013.04.015,"['Convection-Diffusion Problems', 'Hyperbolic Conservation Laws', 'Finite Volume Methods', 'Adaptive Mesh Refinement', 'Stabilized Methods']","[0.554916, 0.55363, 0.547812, 0.535159, 0.529943]"
a5090273130,10.1039/d2lc00816e,"['Finite Volume Methods', 'Adaptive Mesh Refinement', 'Finite Element Methods', 'Stabilized Methods', 'Upscaling Techniques']","[0.571479, 0.540528, 0.515139, 0.514038, 0.510348]"
a5090273130,10.1016/j.ifacol.2017.08.1167,"['Cove', 'Noise Prediction', 'Numerical Simulation', 'Large-Eddy Simulation', 'Jet Noise', 'CFD Simulations']","[0.9424739, 0.675052, 0.579561, 0.568565, 0.565183, 0.556476]"
a5090273130,10.1016/j.biteb.2021.100883,"['Finite Volume Methods', 'Adaptive Mesh Refinement', 'Duality (order theory)']","[0.591121, 0.505282, 0.46951956]"
a5090273130,10.1137/s0363012998347134,"['Conservation law', 'Uncertainty Quantification', 'Spurious relationship']","[0.82219124, 0.522119, 0.5030884]"
a5090273130,10.1016/j.biteb.2022.100961,"['Solver', 'Finite Volume Methods', 'Immersed Boundary Method', 'Turbulence Modeling', 'Fluid Mechanics', 'Adaptive Mesh Refinement', 'Compressible flow', 'Feature (linguistics)']","[0.61031985, 0.562008, 0.544348, 0.530983, 0.529157, 0.525726, 0.49281505, 0.47644025]"
a5004798802,10.3390/metabo10010014,"['Schwarz alternating method', 'Additive Schwarz method', 'Helmholtz equation', 'Stabilized Methods', 'Elliptic Problems', 'Helmholtz free energy']","[0.9861059, 0.92695826, 0.6364998, 0.516747, 0.503376, 0.472683]"
a5004798802,10.1109/tcbb.2016.2544299,"['Robustness (evolution)', 'Coarse-Grained Computation', 'PDE-Constrained Optimization', 'Eigenvalue Problems', 'Sparse Linear Systems']","[0.64923275, 0.539883, 0.514209, 0.510877, 0.507542]"
a5004798802,10.1016/j.jnca.2017.03.001,"['Schwarz alternating method', 'Convection-Diffusion Problems', 'PDE-Constrained Optimization', 'Adaptive Mesh Refinement']","[0.6163882, 0.514936, 0.513968, 0.505423]"
a5004798802,10.7202/1047053ar,['Reservoir Simulation'],[0.537983]
a5004798802,10.1016/j.ces.2018.11.048,"['PDE-Constrained Optimization', 'Stabilized Methods', 'Domain Decomposition Method', 'Dispersion Analysis', 'High-Order Methods', 'Interface (matter)']","[0.549228, 0.53931, 0.538559, 0.525938, 0.523575, 0.5204587]"
a5004798802,10.1007/s10851-011-0306-y,['Transport Modeling'],[0.504736]
a5004798802,10.1109/cdc.2001.914658,"['Multigrid method', 'Preconditioning Techniques', 'Structured Preconditioners', 'Domain Decomposition Method', 'Multiscale Modeling', 'Preconditioners']","[0.85216653, 0.568524, 0.553558, 0.549781, 0.542959, 0.526706]"
a5004798802,10.48550/arxiv.1102.5711,"[""Godunov's scheme"", 'Roe solver', 'Conservation law', 'Finite Volume Methods', 'Flux limiter', 'Upwind scheme', 'Solver']","[0.91884077, 0.9010394, 0.7066511, 0.557581, 0.5241525, 0.4262374, 0.4215246]"
a5004798802,10.1038/nmat999,"['Conservation law', 'Flux limiter', 'Finite Volume Methods', 'Turbulence Modeling', 'Hydrodynamic Turbulence', 'Incompressible Flow', 'Turbulent Flows', 'Closure (psychology)']","[0.69090295, 0.5964359, 0.596161, 0.543851, 0.52949, 0.505261, 0.503022, 0.47311017]"
a5004798802,10.1016/s0376-7388(98)00256-7,"['Control volume', 'Elliptic Problems', 'Finite Volume Methods', 'Stabilized Methods', 'Operator (biology)', 'Turbulence Modeling']","[0.6168168, 0.564254, 0.561277, 0.540633, 0.511673, 0.500881]"
a5073300655,10.1063/1.4820953,"['Nowcasting', 'Quantitative precipitation forecast', 'Flood Inundation Modeling', 'Rainfall', 'Hydrological Modeling', 'Probabilistic Forecasting', 'Surface Water Mapping', 'Weather radar']","[0.8092832, 0.7608579, 0.607794, 0.566847, 0.566545, 0.539222, 0.522955, 0.45287168]"
a5073300655,10.1002/2016gl070033,"['Spring bloom', 'Bloom', 'Mixed layer', 'Phytoplankton']","[0.7821758, 0.61003405, 0.56151164, 0.511503]"
a5073300655,10.1063/1.4811467,"['Oceanic Modeling', 'Sophistication', 'Tidal Analysis', 'Wavelet Analysis', 'Forecasting']","[0.576003, 0.55551857, 0.535814, 0.508359, 0.501428]"
a5073300655,10.1029/2021ja029773,"['Moderate-resolution imaging spectroradiometer', 'Gradient boosting', 'Aerosol Formation', 'Organic Aerosol', 'Emission Modeling', 'Satellite Observations']","[0.55636495, 0.53695226, 0.530973, 0.512553, 0.509259, 0.500594]"
a5073300655,10.1002/2016ja023051,"['Data Assimilation', 'Model Reduction', 'Lorenz system']","[0.587171, 0.533851, 0.50112057]"
a5073300655,10.1002/2015gl067187,['Satellite Observations'],[0.488626]
a5073300655,10.1029/2021ja029774,"['SeaWiFS', 'Ocean color', 'Phytoplankton']","[0.926382, 0.77398586, 0.499804]"
a5073300655,10.1002/2014ja020969,['Sea Ice'],[0.440517]
a5073300655,10.1002/2016ja023831,"['SeaWiFS', 'Ocean color', 'Atmospheric correction', 'Aerosol Formation', 'Aerosols', 'Spectral bands']","[0.980695, 0.66062856, 0.5634997, 0.529525, 0.502146, 0.41562968]"
a5073300655,10.22541/essoar.170808382.29449499/v1,"['SeaWiFS', 'Atmospheric correction', 'Ocean color', 'Classification of discontinuities', 'Change Detection', 'Physical oceanography']","[0.99136436, 0.7974387, 0.6193937, 0.57457334, 0.494689, 0.44341755]"
a5073300655,10.1063/1.3664320,['Sea Ice'],[0.486062]
a5073300655,10.1002/2017ja024553,['Antarctic Comparison'],[0.488897]
a5042022387,10.1029/2019gl086546,"['Oceanic Modeling', 'Mixed Layer Depth', 'Tidal Analysis', 'Seismic Data Processing', 'Optimization', 'Sea-surface height']","[0.577779, 0.563645, 0.555971, 0.532847, 0.516341, 0.48781422]"
a5042022387,10.1016/j.watres.2017.12.035,"['Seismic Data Processing', 'Mode (computer interface)']","[0.517717, 0.44194818]"
a5042022387,10.1021/am405278j,['ENSO Variability'],[0.50062]
a5042022387,10.1007/s00586-009-1017-6,"['Prochlorococcus', 'SeaWiFS', 'Phytoplankton', 'Phytoplankton Interactions', 'Deep-Sea Ecology', 'Dominance (genetics)', 'Ocean color', 'Mediterranean Basin', 'Coccolithophore']","[0.70324343, 0.59071577, 0.531276, 0.515947, 0.515908, 0.51389337, 0.48238483, 0.472524, 0.45160142]"
a5042022387,10.1016/j.snb.2011.09.014,"['Phytoplankton', 'Oceanic Modeling']","[0.510195, 0.506731]"
a5082187550,10.1109/tifs.2016.2555286,"['Host-Parasite Coevolution', 'Phylogenetic Analysis', 'Approximate Bayesian Computation', 'Approximation Algorithms', 'Minification']","[0.61064, 0.521856, 0.509466, 0.502003, 0.48246744]"
a5082187550,10.1007/s11042-020-09004-3,"['Statistical inference', 'Sparse Models', 'Model Selection', 'Radial Basis Function Networks']","[0.6636981, 0.547281, 0.514412, 0.51032]"
a5082187550,10.1109/lsp.2016.2630740,"['Mutualistic Networks', 'Ecological network']","[0.516452, 0.49506083]"
a5051963748,https://doi.org/10.1145/2959100.2959183,"['Relevance (law)', 'Context-Aware Recommender Systems', 'Content-Based Recommendation', 'Trust-Aware Recommender Systems', 'Point of interest', 'Collaborative Filtering']","[0.74154204, 0.571311, 0.55418, 0.553599, 0.5294653, 0.503372]"
a5051963748,https://doi.org/10.1016/j.irbm.2023.100776,"['Interpolation (computer graphics)', 'Heart Rate Variability', 'Arrhythmia Detection', 'Pulse Oximetry', 'Heartbeat Classification']","[0.6916373, 0.594824, 0.540397, 0.506659, 0.505925]"
a5051963748,https://doi.org/10.5220/0010985400003123,"['Physiological Signals', 'Multimodal Data', 'Continuous Blood Pressure Estimation', 'Emotion Recognition', 'Wearable Sensors']","[0.626309, 0.616759, 0.587599, 0.538607, 0.531858]"
a5051963748,https://doi.org/10.1109/cscwd.2011.5960069,"['Tangible User Interfaces', 'Collaborative software', 'Collaborative Work', 'Multi-Device Interfaces', 'User-Centered Design', 'Usability', 'Whiteboard']","[0.53892, 0.53641915, 0.5287, 0.521445, 0.513616, 0.504575, 0.47722107]"
a5051963748,https://doi.org/10.1109/wi.2016.0110,"['Popularity', 'Relevance (law)', 'Point of interest', 'Context-Aware Recommender Systems', 'Content-Based Recommendation', 'Trust-Aware Recommender Systems']","[0.6918722, 0.68061805, 0.6293231, 0.582177, 0.557989, 0.551153]"
a5051963748,https://doi.org/10.1007/978-1-84628-758-9_7,"['Reuse of Educational Resources', 'Learning Object Repositories', 'Open Educational Resources', 'Online Learning', 'Educational Practices']","[0.612215, 0.570606, 0.569922, 0.545198, 0.503941]"
a5044064042,https://doi.org/10.1163/22105832-00601015,"['Uzbek', 'Kazakh', 'Language Contact', 'Turkic', 'Central asia', 'Language family']","[0.6534122, 0.5696785, 0.52128, 0.511218, 0.4505015, 0.4169318]"
a5044064042,https://doi.org/10.1046/j.1529-8817.2003.00044.x,"['Geographical distance', 'Flemish', 'Isolation by distance', 'Bilingualism', 'Croatian']","[0.8041357, 0.8006203, 0.5563217, 0.477874, 0.4261959]"
a5027364763,https://doi.org/10.1016/j.jmig.2017.07.014,"['Adenomyosis', 'Conservative treatment', 'Uterine Artery Embolization', 'Refractory (planetary science)']","[0.96281314, 0.5564288, 0.458736, 0.45655033]"
a5027364763,https://doi.org/10.1016/j.rbmo.2024.103980,['Multiple Sclerosis'],[0.479697]
a5027364763,https://doi.org/10.1007/s10815-016-0692-6,"['Embryo cryopreservation', 'Ovarian Tissue Cryopreservation', 'Selective Embryo Transfer', 'Cryopreserved Oocytes', 'Embryo Development']","[0.71935475, 0.552569, 0.544179, 0.519407, 0.504136]"
a5033136511,https://doi.org/10.1007/s10878-021-00751-z,"['Polyomino', 'Convexity', 'Discrete Geometry']","[0.93334603, 0.8447975, 0.544527]"
a5033136511,https://doi.org/10.1007/978-3-319-66396-8_16,"['Polyomino', 'Convexity', 'Digital geometry', 'Discrete Geometry']","[0.9381912, 0.79933053, 0.6962863, 0.514693]"
a5033136511,https://doi.org/10.1007/978-3-030-43120-4_23,"['Christoffel symbols', 'Matrix (chemical analysis)', 'Combinatorics on Words']","[0.9277462, 0.6058589, 0.519416]"
a5033136511,https://doi.org/10.1007/978-3-030-76657-3_22,"['Hypergraph', 'Sequence (biology)', 'Degree (music)', 'Discrete Geometry', 'Completeness (order theory)']","[0.85714626, 0.66884243, 0.6678356, 0.485507, 0.47843292]"
a5033136511,https://doi.org/10.1007/978-3-030-48516-0_24,"['Christoffel symbols', 'Tree (set theory)', 'Rational number', 'Catalan number', 'Sequence (biology)', 'Stern', 'Characterization (materials science)', 'Regular Expressions']","[0.72898495, 0.61966527, 0.5667732, 0.5440816, 0.49413612, 0.48533693, 0.48397946, 0.443335]"
a5076437822,https://doi.org/10.1016/j.patcog.2007.08.014,"['Fuzzy Clustering', 'Semi-supervised Clustering', 'Density-based Clustering', 'Cluster Validation', 'Clustering Algorithms']","[0.613582, 0.552171, 0.545042, 0.534047, 0.532018]"
a5076437822,https://doi.org/10.1016/j.eswa.2008.06.058,"['Discernment', 'Dempster–Shafer theory', 'Information Retrieval', 'Information fusion']","[0.921944, 0.71597135, 0.476257, 0.41218007]"
a5064018319,https://doi.org/10.1108/13673270810913595,"['Organizational memory', 'Organizational Learning', 'Knowledge Transfer', 'Knowledge Sharing', 'Organizational Climate', 'Knowledge Representation']","[0.7385442, 0.605887, 0.558575, 0.542404, 0.523379, 0.50956]"
a5064018319,https://doi.org/10.1007/978-3-030-98531-8_13,"['Context-Aware Recommender Systems', 'Trust-Aware Recommender Systems', 'Content-Based Recommendation', 'Ontology', 'Schema Matching']","[0.600879, 0.557797, 0.536794, 0.526586, 0.515888]"
a5064018319,https://doi.org/10.1007/978-3-030-85365-5,['Deep Learning'],[0.474903]
a5000802564,https://doi.org/10.2514/3.21667,"['Infinity', 'H8 Control', 'Finite-Time Stability', 'Robust Control', 'Adaptive Control', 'Passivity-Based Control', 'Geocentric orbit']","[0.6391204, 0.588994, 0.586216, 0.56095, 0.555253, 0.542411, 0.45220494]"
a5000802564,https://doi.org/10.1109/iecon.2009.5415237,"['Exciter', 'Robustness (evolution)', 'Sensorless Control', 'Observer (physics)']","[0.7076916, 0.52345747, 0.497591, 0.4408181]"
a5000802564,https://doi.org/10.1016/j.matcom.2015.08.014,"['Tantalum capacitor', 'Decoupling (probability)', 'Equivalent series resistance', 'Film capacitor', 'State of Charge Estimation']","[0.7754376, 0.63459396, 0.5497943, 0.52100825, 0.480758]"
a5050418541,https://doi.org/10.1109/tits.2020.3027433,"['Position (finance)', 'Precise Point Positioning', 'Quantization', 'Sensor fusion', 'Position error', 'USable']","[0.6454744, 0.523126, 0.504753, 0.5000057, 0.46169388, 0.43746206]"
a5050418541,https://doi.org/10.1080/15472450802448179,"['Multitarget Tracking', 'Intelligent Transportation Systems', 'Odometer', 'Map matching']","[0.566396, 0.512008, 0.47593808, 0.47343755]"
a5050418541,https://doi.org/10.1002/rob.22004,"['Localization', 'Location Estimation', 'Indoor Localization', 'Mobile Positioning', '3D Mapping', 'Ranging', 'Sensor fusion', 'Position (finance)']","[0.618325, 0.596369, 0.595201, 0.540837, 0.532201, 0.5277375, 0.45752132, 0.43012863]"
a5085744367,https://doi.org/10.1098/rsta.1990.0018,"['Ellipse', 'Nonlinear Electrodynamics']","[0.5485018, 0.489312]"
a5085744367,https://doi.org/10.3917/rdna.795.0103,['Geospatial Crowdsourcing'],[0.487397]
a5085744367,https://doi.org/10.4000/geohist.3232,['Historical Geographies'],[0.469685]
a5085744367,https://doi.org/10.3917/rfdc.133.0245,[],[]
a5054524844,https://doi.org/10.4018/ijicte,"['Language Education', 'Education', 'Information Systems', 'Bilingual Teaching', 'ICTs']","[0.629734, 0.613241, 0.607358, 0.581852, 0.577971]"
a5054524844,https://doi.org/10.1016/j.cogsys.2019.03.006,"['Player Modeling', 'General Game Playing', 'Real-Time Strategy Games', 'Gamification', 'Game-Based Learning', 'Video game', 'Affective computing']","[0.576936, 0.567473, 0.527992, 0.505377, 0.50448, 0.4276054, 0.41246682]"
a5054524844,https://doi.org/10.1007/978-3-540-74930-1_18,"['Adaptive hypermedia', 'Adaptive Learning', 'Learning Styles', 'Teaching Methods', 'Educational Technology', 'Instructional Design']","[0.6180443, 0.612432, 0.588618, 0.558654, 0.542012, 0.540782]"
a5054524844,https://doi.org/10.3166/jds.18.185-201,"['Travel Time Reliability', 'Environmental Decision Making', 'Performance indicator', 'Sustainable transport']","[0.506883, 0.502335, 0.46711573, 0.43924204]"
a5054524844,https://doi.org/10.4018/ijicte.2013100102,"['Adaptive hypermedia', 'Adaptive Learning', 'Learning Styles', 'Cognitive style', 'Teaching Methods', 'Experiential Learning', 'Online Learning', 'Personalized learning']","[0.7717321, 0.610777, 0.597572, 0.58854437, 0.525212, 0.521701, 0.520224, 0.42727208]"
a5078607983,https://doi.org/10.1007/s42235-023-00332-2,"['Particle Swarm Optimization', 'Nature-Inspired Algorithms', 'Ant Colony Optimization', 'Feature Matching', 'Image Retrieval', 'Benchmark (surveying)']","[0.596095, 0.527319, 0.525573, 0.51726, 0.510025, 0.45825756]"
a5078607983,https://doi.org/10.1007/s42235-022-00316-8,"['Mongoose', 'Benchmark (surveying)', 'Multi-Objective Optimization', 'Nature-Inspired Algorithms', 'Constraint Handling', 'Reset (finance)', 'Particle Swarm Optimization', 'Optimization Applications']","[0.8146439, 0.6949874, 0.529028, 0.527456, 0.523107, 0.5187033, 0.518548, 0.518065]"
a5078607983,https://doi.org/10.1109/access.2023.3304889,"['Global Optimization', 'Leverage (statistics)', 'Particle Swarm Optimization', 'Optimization Applications', 'Ant Colony Optimization', 'Nature-Inspired Algorithms']","[0.593563, 0.58971983, 0.566939, 0.552425, 0.523635, 0.517274]"
a5008158634,https://doi.org/10.1371/journal.pcbi.1000284,"['Cued speech', 'Stimulus (psychology)', 'Reward Processing', 'Neuronal Adaptation', 'Working Memory', 'Decision-making', 'Sensory Integration', 'Psychometric function']","[0.6388544, 0.62845016, 0.570849, 0.542426, 0.524573, 0.524478, 0.512645, 0.42211726]"
a5008158634,https://doi.org/10.3389/fendo.2023.1173402,"['Inflammation', 'Mitochondrial Dysfunction']","[0.508187, 0.503672]"
a5008158634,https://doi.org/10.3389/fmicb.2021.761067,"['Lachnospiraceae', 'Obesity-associated Microbiome', 'Gut Microbiota', 'Roseburia', 'Glycerophospholipid', 'Eubacterium']","[0.69215894, 0.549213, 0.540464, 0.47359326, 0.4572998, 0.437593]"
a5008158634,https://doi.org/10.1109/tste.2019.2912706,"['Kernel density estimation', 'Parameter Estimation', 'Akaike information criterion', 'Goodness of fit']","[0.730772, 0.499537, 0.4838973, 0.43599954]"
a5008158634,https://doi.org/10.1038/s41598-024-65044-x,"['Biomarkers', 'Isolation (microbiology)']","[0.549343, 0.4595657]"
a5070285963,https://doi.org/10.1016/j.ijar.2008.07.003,"['Representation (politics)', 'Generalized Differentiability', 'Imprecise Probabilities', 'Intuitionistic Fuzzy Sets']","[0.6595816, 0.532368, 0.514735, 0.505016]"
a5070285963,https://doi.org/10.1016/j.ins.2011.05.007,"['Belief Functions', 'Cardinality (data modeling)', 'Belief revision']","[0.585945, 0.58501685, 0.49433208]"
a5070285963,https://doi.org/10.1109/tfuzz.2008.2005731,"['Information fusion', 'Possibility theory', 'Intuitionistic Fuzzy Sets', 'Fuzzy Sets', 'Group Decision Making', 'Sensor Fusion']","[0.6975441, 0.62520903, 0.584129, 0.542218, 0.52945, 0.518248]"
a5070285963,https://doi.org/10.1080/03081079.2020.1778682,"['Odds', 'Neighbourhood (mathematics)', 'Robustness (evolution)', 'Robust Estimation', 'Robust Statistics', 'Lifetime Modeling', 'Distortion (music)']","[0.7127335, 0.66050094, 0.60001373, 0.54135, 0.524895, 0.502593, 0.49994946]"
a5070285963,https://doi.org/10.1016/j.ijar.2009.02.004,"['Univariate', 'Imprecise Probabilities', 'Complementarity (molecular biology)', 'Probabilistic Learning', 'Probabilistic Rough Sets', 'Probabilistic Graphical Models']","[0.8909451, 0.568626, 0.5682649, 0.539995, 0.513538, 0.507394]"
a5012926469,https://doi.org/10.1101/2020.04.09.20059311,"['Case fatality rate', 'Pandemic', 'Social Distancing']","[0.73141146, 0.64361215, 0.491577]"
a5012926469,https://doi.org/10.1063/5.0074213,"['Ensemble forecasting', 'Forecasting', 'Nonlinear Dynamics', 'Ensemble learning', 'Adaptability', 'Probabilistic Forecasting', 'Rainfall-Runoff Modeling']","[0.66933274, 0.535154, 0.52336, 0.52172863, 0.51465046, 0.509392, 0.502289]"
a5012926469,https://doi.org/10.1016/j.neunet.2023.05.049,"['Epidemiology', 'Symptom Networks', 'Infectious Diseases']","[0.606016, 0.505064, 0.50167]"
a5012926469,https://doi.org/10.1111/exsy.13654,"['Geospatial Mapping', 'Real-Time Seismology', 'Geomorphology', 'Generative model']","[0.535857, 0.525288, 0.515158, 0.50260854]"
a5012926469,https://doi.org/10.48550/arxiv.2407.04465,"['Numerical Characterization', 'Machine Learning', 'Genomic Signal Processing', 'Fractal Analysis', 'Wavelet Analysis']","[0.565253, 0.548405, 0.522291, 0.507231, 0.502229]"
a5012926469,https://doi.org/10.1007/s12597-017-0329-2,"['Adaptive Learning', 'Student Performance Prediction', 'Intelligent Tutoring Systems', 'Educational Data Mining', 'Learning Analytics', 'Tree (set theory)']","[0.559867, 0.55128, 0.529811, 0.512357, 0.505897, 0.42011464]"
a5012926469,https://doi.org/10.1016/j.cam.2019.05.013,['Rainfall-Runoff Modeling'],[0.492518]
a5012926469,https://doi.org/10.1109/icmla55696.2022.00111,"['Univariate', 'Time Series Forecasting', 'Dynamic Time Warping', 'Forecasting', 'Demand Forecasting', 'Forecasting Models']","[0.63557196, 0.565399, 0.551912, 0.545178, 0.533545, 0.532904]"
a5012926469,https://doi.org/10.1007/978-3-030-72834-2_29,"['Nowcasting', 'Pandemic', 'Univariate', 'Social Distancing']","[0.86212873, 0.7121393, 0.65864074, 0.473104]"
a5012926469,https://doi.org/10.1038/s41598-023-49343-3,"['Human settlement', 'Transportation', 'Transportation Modes', 'Kernel density estimation', 'Urban Analysis', 'Settlement (finance)', 'Scarcity']","[0.7017466, 0.542508, 0.523904, 0.5124986, 0.508388, 0.4388519, 0.42671022]"
a5012926469,https://doi.org/10.1016/j.spl.2019.01.021,"['Ensemble Methods', 'Non-negative Matrix Factorization', 'Spectral Clustering', 'Positive and Unlabeled Data', 'Support Vector Machines', 'Statistical ensemble']","[0.516817, 0.514014, 0.513706, 0.509446, 0.506901, 0.42031795]"
a5012926469,https://doi.org/10.1007/s12597-019-00386-z,"['Water Quality Monitoring', 'Rainfall-Runoff Modeling', 'Model Performance']","[0.534173, 0.51845, 0.505238]"
a5012926469,https://doi.org/10.48550/arxiv.2401.00249,"['Benchmark (surveying)', 'Electricity Price Forecasting', 'Economic Policy Uncertainty', 'Short-Term Forecasting', 'Load Forecasting', 'Forecasting Models']","[0.5829346, 0.578834, 0.544485, 0.539987, 0.524987, 0.518697]"
a5012926469,https://doi.org/10.48550/arxiv.2402.03349,['GIS-based Modeling'],[0.497797]
a5012926469,https://doi.org/10.2139/ssrn.4720185,"['Imbalanced Data', 'Supervised Learning', 'Deep Learning']","[0.621274, 0.525281, 0.504082]"
a5012926469,https://doi.org/10.48550/arxiv.2403.06999,"['Statistical learning', 'Temporal Data Analysis', 'Clinical Event Prediction', 'Predictive Modeling', 'Disease Risk Prediction', 'Statistical analysis']","[0.62650895, 0.551832, 0.512276, 0.509371, 0.503941, 0.41938785]"
a5012926469,https://doi.org/10.48550/arxiv.2404.05482,"['Probabilistic Forecasting', 'Forecasting', 'Air Quality Monitoring', 'Atmospheric Dynamics', 'Air Quality']","[0.648739, 0.637949, 0.636918, 0.575082, 0.566586]"
a5012926469,https://doi.org/10.48550/arxiv.2405.02919,"['Option Pricing', 'Hedge', 'Volatility Modeling']","[0.642842, 0.59745055, 0.528192]"
a5021351429,https://doi.org/10.1145/1273496.1273594,"['Multiple kernel learning', 'Kernel (algebra)', 'Kernel Methods', 'Regularization (linguistics)', 'Ensemble Learning', 'Incremental Learning', 'Dimensionality Reduction', 'Support Vector Machines', 'Minification']","[0.79946065, 0.5936946, 0.556184, 0.54129255, 0.524886, 0.516164, 0.513083, 0.507741, 0.411067]"
a5021351429,https://doi.org/10.48550/arxiv.1802.01483,"['Transfer of learning', 'Inductive bias', 'Initialization', 'Regularization (linguistics)', 'Transfer Learning', 'Backpropagation Learning', 'Representation Learning', 'Incremental Learning', 'Meta-Learning', 'Baseline (sea)', 'Inductive transfer']","[0.8114644, 0.77584505, 0.76163185, 0.6863382, 0.626273, 0.564308, 0.557075, 0.550814, 0.548927, 0.47783422, 0.42474237]"
a5021351429,https://doi.org/10.1016/j.imavis.2019.103853,"['Regularization (linguistics)', 'Transfer of learning', 'Transfer Learning', 'Representation (politics)', 'Representation Learning', 'Meta-Learning', 'Deep Learning', 'Computer Vision', 'Inductive bias', 'Deep neural networks', 'Fine-tuning']","[0.7338169, 0.66853863, 0.610622, 0.5705996, 0.549898, 0.526479, 0.516993, 0.502257, 0.4737918, 0.44991845, 0.42410776]"
a5021351429,https://doi.org/10.1023/b:mach.0000027783.34431.42,"['Resampling', 'Bootstrap aggregating', 'Prediction Accuracy', 'Robust Estimation', 'Structure Learning', 'Forecasting', 'Inference Algorithms', 'Variance reduction']","[0.73112756, 0.6350198, 0.557259, 0.527587, 0.52283, 0.515945, 0.514169, 0.4952871]"
a5021351429,https://doi.org/10.1145/2959100.2959149,"['Relevance (law)', 'Similarity (geometry)', 'Content-Based Recommendation', 'Context-Aware Recommender Systems', 'Learning to Rank', 'Trust-Aware Recommender Systems', 'Relevance Feedback', 'Benchmark (surveying)']","[0.76389545, 0.6071649, 0.582705, 0.563777, 0.550508, 0.544669, 0.533818, 0.5267669]"
