authFullName_s,authIdHal_i,authIdHal_s,title_s,halId_s,producedDateY_i,doiId_s,keyword_s,abstract_s,uri_s,domain_s
"['Yunhua Chang', 'Päivi Östling', 'Malin Åkerfelt', 'Diane Trouillet', 'Murielle Rallu', 'Yorick Gitton', 'Rachid El Fatimy', 'Vivienne Fardeau', 'Stéphane Le Crom', 'Michel Morange', 'Lea Sistonen', 'Valérie Mezger']","[178245, 778015, 13760, 180806]","['yorick-gitton', 'stephane-le-crom', 'mezger-valerie']",['Role of heat-shock factor 2 in cerebral cortex formation and as a regulatorof p35 expression'],hal-02930812,2006,10.1101/gad.366906,"['Fetal alcohol syndrome', 'Heat shock factors', 'Microtubule-associated proteins', 'Radial neuronal migration', 'Transcription Subject Categories Development & Differentiation', 'Neuroscience']","['Heat-shock factors (HSFs) are associated with multiple developmental processes, but their mechanisms of action in these processes remain largely enigmatic. Hsf2-null mice display gametogenesis defects and brain abnormalities characterized by enlarged ventricles. Here, we show that Hsf2-/- cerebral cortex displays mispositioning of neurons of superficial layers. HSF2 deficiency resulted in a reduced number of radial glia fibers, the architectural guides for migrating neurons, and of Cajal-Retzius cells, which secrete the positioning signal Reelin. Therefore, we focused on the radial migration signaling pathways. The levels of Reelin and Dab1 tyrosine phosphorylation were reduced, suggesting that the Reelin cascade is affected in Hsf2-/- cortices. The expression of p35, an activator of cyclin-dependent kinase 5 (Cdk5), essential for radial migration, was dependent on the amount of HSF2 in gain- and loss-of-function systems. p39, another Cdk5 activator, displayed reduced mRNA levels in Hsf2-/- cortices, which, together with the lowered p35 levels, decreased Cdk5 activity. We demonstrate in vivo binding of HSF2 to the p35 promoter and thereby identify p35 as the first target gene for HSF2 in cortical development. In conclusion, HSF2 affects cellular populations that assist in radial migration and directly regulates the expression of p35, a crucial actor of radial neuronal migration.']",https://hal.science/hal-02930812,"['0.sdv', '0.sdv', '1.sdv.bbm', '0.sdv', '1.sdv.bbm', '2.sdv.bbm.bm', '0.sdv', '1.sdv.bdd', '0.sdv', '1.sdv.bdd', '2.sdv.bdd.eo', '0.sdv', '1.sdv.gen', '0.sdv', '1.sdv.gen', '2.sdv.gen.ga']"
"['Stéphane Le Crom', 'Wendy Schackwitz', 'Len Pennacchio', 'Jon K. Magnuson', 'David Culley', 'James Collett', 'Joel Martin', 'Irina Druzhinina', 'Hugues Mathis', 'Frédéric Monot', 'Bernhard Seiboth', 'Barbara Cherry', 'Michaël Rey', 'Randy Berka', 'Christian Kubicek', 'Scott Baker', 'Antoine Margeot']","[13760, 1345702, 937937, 919335, 919336, 919327]",['stephane-le-crom'],['Tracking the roots of cellulase hyperproduction by the fungus Trichoderma reesei using massively parallel DNA sequencing.'],hal-02879345,2009,10.1073/pnas.0905848106,,"['Trichoderma reesei (teleomorph Hypocrea jecorina) is the main industrial source of cellulases and hemicellulases harnessed for the hydrolysis of biomass to simple sugars, which can then be converted to biofuels such as ethanol and other chemicals. The highly productive strains in use today were generated by classical mutagenesis. To learn how cellulase production was improved by these techniques, we performed massively parallel sequencing to identify mutations in the genomes of two hyperproducing strains (NG14, and its direct improved descendant, RUT C30). We detected a surprisingly high number of mutagenic events: 223 single nucleotides variants, 15 small deletions or insertions, and 18 larger deletions, leading to the loss of more than 100 kb of genomic DNA. From these events, we report previously undocumented non-synonymous mutations in 43 genes that are mainly involved in nuclear transport, mRNA stability, transcription, secretion/vacuolar targeting, and metabolism. This homogeneity of functional categories suggests that multiple changes are necessary to improve cellulase production and not simply a few clear-cut mutagenic events. Phenotype microarrays show that some of these mutations result in strong changes in the carbon assimilation pattern of the two mutants with respect to the wild-type strain QM6a. Our analysis provides genome-wide insights into the changes induced by classical mutagenesis in a filamentous fungus and suggests areas for the generation of enhanced T. reesei strains for industrial applications such as biofuel production.']",https://hal.sorbonne-universite.fr/hal-02879345,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Thomas Portnoy', 'Antoine Margeot', 'Rita Linke', 'Lea Atanasova', 'Erzsébet Fekete', 'Erzsébet Sándor', 'Lukas Hartl', 'Levente Karaffa', 'Irina Druzhinina', 'Bernhard Seiboth', 'Stéphane Le Crom', 'Christian Kubicek']","[919326, 919327, 919328, 919329, 919330, 919331, 919332, 919333, 919334, 919335, 13760, 919336]",['stephane-le-crom'],['The CRE1 carbon catabolite repressor of the fungus Trichoderma reesei: a master regulator of carbon assimilation.'],inserm-00663944,2011,10.1186/1471-2164-12-269,,"['BACKGROUND: The identification and characterization of the transcriptional regulatory networks governing the physiology and adaptation of microbial cells is a key step in understanding their behaviour. One such wide-domain regulatory circuit, essential to all cells, is carbon catabolite repression (CCR): it allows the cell to prefer some carbon sources, whose assimilation is of high nutritional value, over less profitable ones. In lower multicellular fungi, the C2H2 zinc finger CreA/CRE1 protein has been shown to act as the transcriptional repressor in this process. However, the complete list of its gene targets is not known. RESULTS: Here, we deciphered the CRE1 regulatory range in the model cellulose and hemicellulose-degrading fungus Trichoderma reesei (anamorph of Hypocrea jecorina) by profiling transcription in a wild-type and a delta-cre1 mutant strain on glucose at constant growth rates known to repress and de-repress CCR-affected genes. Analysis of genome-wide microarrays reveals 2.8% of transcripts whose expression was regulated in at least one of the four experimental conditions: 47.3% of which were repressed by CRE1, whereas 29.0% were actually induced by CRE1, and 17.2% only affected by the growth rate but CRE1 independent. Among CRE1 repressed transcripts, genes encoding unknown proteins and transport proteins were overrepresented. In addition, we found CRE1-repression of nitrogenous substances uptake, components of chromatin remodeling and the transcriptional mediator complex, as well as developmental processes. CONCLUSIONS: Our study provides the first global insight into the molecular physiological response of a multicellular fungus to carbon catabolite regulation and identifies several not yet known targets in a growth-controlled environment.']",https://inserm.hal.science/inserm-00663944,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp']"
"['Nika Abdollahi', 'Alexandre Albani', 'Eric Anthony', 'Agnes Baud', 'Mélissa Cardon', 'Robert Clerc', 'Dariusz Czernecki', 'Romain Conte', 'Laurent David', 'Agathe Delaune', 'Samia Djerroud', 'Pauline Fourgoux', 'Nadège Guiglielmoni', 'Jeanne Laurentie', 'Nathalie Lehmann', 'Camille Lochard', 'Rémi Montagne', 'Vasiliki Myrodia', 'Vaitea Opuu', 'Elise Parey', 'Sylvain Privé', 'Chloé Quignot', 'Maria Ruiz-Cuevas', 'Mariam Sissoko', 'Nicolas Sompairac', 'Audrey Vallerix', 'Violaine Verrecchia', 'Marc Delarue', 'Raphael Guérois', 'Yann Ponty', 'Sophie Sacquin-Mora', 'Alessandra Carbone', 'Christine Froidevaux', 'Stéphane Le Crom', 'Olivier Lespinet', 'Martin Weigt', 'Samer Abboud', 'Juliana Bernardes', 'Guillaume Bouvier', 'Chloé Dequeker', 'Arnaud Ferré', 'Patrick Fuchs', 'Gaëlle Lelandais', 'Pierre Poulain', 'Hugues Richard', 'Hugo Schweke', 'Elodie Laine', 'Anne Lopes']","[1232945, 178585, 1293908, 744708, 1232946, 786317, 926099, 13760, 965731, 743018, 809118, 808935, 753859, 1232948, 1102065]","['laurent-david', 'elise-parey', 'alessandra-carbone', 'stephane-le-crom', 'guillaume-bouvier', 'hugues-richard-77', 'elodie-laine']",['Meet-U: Educating through research immersion'],hal-04011118,2018,10.1371/journal.pcbi.1005992,,,https://hal.science/hal-04011118,['0.sdv']
"['Anne- Cécile Boulay', 'Bruno Saubaméa', 'Nicolas Adam', 'Stéphanie Chasseigneaux', 'Noémie Mazaré', 'Alice Gilbert', 'Mathieu Bahin', 'Leïla Bastianelli', 'Corinne Blugeon', 'Sandrine Perrin', 'Juliette Pouch', 'Bertrand Ducos', 'Stéphane Le Crom', 'Auguste Genovesio', 'Fabrice Chrétien', 'Xavier Declèves', 'Jean-Louis Laplanche', 'Martine Cohen-Salmon']","[920162, 1393595, 1010863, 13760, 1177019, 930466]","['bruno-saubamea', 'juliette-hamroune', 'stephane-le-crom', 'martine-cohen-salmon']",['Translation in astrocyte distal processes sets molecular heterogeneity at the gliovascular interface'],inserm-03823110,2017,10.1038/celldisc.2017.5,"['Astrocyte', 'Endfeet', 'Gliovascular unit', 'Local translation', 'MRNAs localization', 'Translating ribosome immunoprecipitation']","['Astrocytes send out long processes that are terminated by endfeet at the vascular surface and regulate vascular functions as well as homeostasis at the vascular interface. To date, the astroglial mechanisms underlying these functions have been poorly addressed. Here we demonstrate that a subset of messenger RNAs is distributed in astrocyte endfeet. We identified, among this transcriptome, a pool of messenger RNAs bound to ribosomes, the endfeetome, that primarily encodes for secreted and membrane proteins. We detected nascent protein synthesis in astrocyte endfeet. Finally, we determined the presence of smooth and rough endoplasmic reticulum and the Golgi apparatus in astrocyte perivascular processes and endfeet, suggesting for local maturation of membrane and secreted proteins. These results demonstrate for the first time that protein synthesis occurs in astrocyte perivascular distal processes that may sustain their structural and functional polarization at the vascular interface.']",https://inserm.hal.science/inserm-03823110,['0.sdv']
"['Jawad Merhej', 'Antonin Thiebaut', 'Corinne Blugeon', 'Juliette Pouch', 'Mohammed El Amine Ali Chaouche', 'Jean-Michel Camadro', 'Stéphane Le Crom', 'Gaëlle Lelandais', 'Frédéric Devaux']","[185000, 1393595, 742644, 13760, 879919, 918862]","['corinne-blugeon', 'juliette-hamroune', 'jean-michel-camadro', 'stephane-le-crom', 'frederic-devaux']",['A Network of Paralogous Stress Response Transcription Factors in the Human Pathogen Candida glabrata'],hal-01323791,2016,10.3389/fmicb.2016.00645,"['Yap', 'ChIP-seq', 'Transcriptome', 'Regulatory networks', 'Evolution', 'Yeast']","['The yeast Candida glabrata has become the second cause of systemic candidemia in humans. However, relatively few genome-wide studies have been conducted in this organism and our knowledge of its transcriptional regulatory network is quite limited. In the present work, we combined genome-wide chromatin immunoprecipitation (ChIP-seq), transcriptome analyses, and DNA binding motif predictions to describe the regulatory interactions of the seven Yap (Yeast AP1) transcription factors of C. glabrata. We described a transcriptional network containing 255 regulatory interactions and 309 potential target genes. We predicted with high confidence the preferred DNA binding sites for 5 of the 7 CgYaps and showed a strong conservation of the Yap DNA binding properties between S. cerevisiae and C. glabrata. We provided reliable functional annotation for 3 of the 7 Yaps and identified for Yap1 and Yap5 a core regulon which is conserved in S. cerevisiae, C. glabrata, and C. albicans. We uncovered new roles for CgYap7 in the regulation of iron-sulfur cluster biogenesis, for CgYap1 in the regulation of heme biosynthesis and for CgYap5 in the repression of GRX4 in response to iron starvation. These transcription factors define an interconnected transcriptional network at the crossroads between redox homeostasis, oxygen consumption, and iron metabolism.']",https://hal.sorbonne-universite.fr/hal-01323791,"['0.sdv', '1.sdv.mp', '2.sdv.mp.myc']"
"['Stéphane Le Crom', 'Marika Kapsimali', 'Pierre-Olivier Barôme', 'Philippe Vernier']","[13760, 748114]","['stephane-le-crom', 'philippe-vernier']",['Dopamine receptors for every species: gene duplications and functional diversification in Craniates.'],hal-00122153,2003,10.1023/A:1022686622752,"['Central nervous sytem', 'Encephalizaiton', 'G protien-coupled receptors', 'Teleost']","['The neuromodulatory effects of dopamine on the central nervous system of craniates are mediated by two classes of G protein-coupled receptors (D1 and D2), each comprising several subtypes. A systematic isolation and characterization of the D1 and D2-like receptors was carried out in most of the Craniate groups. It revealed that two events of gene duplications took place during vertebrate evolution, before or simultaneously to the emergence of Gnathostomes. It led to the conservation of two-to-four paralogous receptors (subtypes), depending on the species. Additional duplication of dopamine receptor gene occurred independently in the teleost fish lineage. Duplicated genes were maintained in most of the vertebrate groups, certainly by the acquisition of a few functional characters, specific of each subtypes, as well as by discrete changes in their expression territories in the brain. The evolutionary scenario elaborated from these data suggests that receptor gene duplications were the necessary conditions for the expansion of vertebrate forebrain to occur, allowing dopamine systems to exert their fundamental role as modulator of the adaptive capabilities acquired by vertebrate species.']",https://hal.science/hal-00122153,"['0.sdv', '1.sdv.neu']"
"['G. Golfier', 'Sophie Lemoine', 'A van Miltenberg', 'A Bendjoudi', 'J. Rossier', 'Stéphane Le Crom', 'M-C Potier']","[908599, 13760, 750214]","['lemoine-sophie', 'stephane-le-crom', 'marie-claude-potier']",['Selection of oligonucleotides for whole-genome microarrays with semi-automatic update.'],hal-02879352,2009,10.1093/bioinformatics/btn573,,"['Oligonucleotide microarray probes are designed to match specific transcripts present in databases that are regularly updated. As a consequence probes should be checked every new database release. We thus developed an informatics tool allowing the semi-automatic update of probe collections of long oligonucleotides and applied it to the mouse RefSeq database.', 'http://www.bio.espci.fr/sol']",https://hal.sorbonne-universite.fr/hal-02879352,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Christian Kubicek', 'Alfredo Herrera-Estrella', 'Verena Seidl-Seiboth', 'Diego Martinez', 'Irina Druzhinina', 'Michael Thon', 'Susanne Zeilinger', 'Sergio Casas-Flores', 'Benjamin Horwitz', 'Prasun Mukherjee', 'Mala Mukherjee', 'László Kredics', 'Luis Alcaraz', 'Andrea A. Aerts', 'Zsuzsanna Antal', 'Lea Atanasova', 'Mayte Cervantes-Badillo', 'Jean Challacombe', 'Olga Chertkov', 'Kevin Mccluskey', 'Fanny Coulpier', 'Nandan Deshpande', 'Hans von Döhren', 'Daniel Ebbole', 'Edgardo Esquivel-Naranjo', 'Erzsébet Fekete', 'Michel Flipphi', 'Fabian Glaser', 'Elida Gómez-Rodríguez', 'Sabine Gruber', 'Cliff Han', 'Bernard Henrissat', 'Rosa Hermosa', 'Miguel Hernández-Oñate', 'Levente Karaffa', 'Idit Kosti', 'Stéphane Le Crom', 'Erika Lindquist', 'Susan Lucas', 'Mette Lübeck', 'Peter Lübeck', 'Antoine Margeot', 'Benjamin Metz', 'Monica Misra', 'Helena Nevalainen', 'Markus Omann', 'Nicolle Packer', 'Giancarlo Perrone', 'Edith Uresti-Rivera', 'Asaf Salamov', 'Monika Schmoll', 'Bernhard Seiboth', 'Harris Shapiro', 'Serenella Sukno', 'Juan Antonio Tamayo-Ramos', 'Doris Tisch', 'Aric Wiest', 'Heather Wilkinson', 'Michael Zhang', 'Pedro Coutinho', 'Charles Kenerley', 'Scott Baker', 'Igor Grigoriev']","[919336, 937936, 937937, 937933, 937934, 833340, 13760, 919327, 919335, 791663]",['stephane-le-crom'],['Comparative genome sequence analysis underscores mycoparasitism as the ancestral life style of Trichoderma.'],hal-02879334,2011,10.1186/gb-2011-12-4-r40,,"['Background: Mycoparasitism, a lifestyle where one fungus is parasitic on another fungus, has special relevance when the prey is a plant pathogen, providing a strategy for biological control of pests for plant protection. Probably, the most studied biocontrol agents are species of the genus Hypocrea/Trichoderma. Results: Here we report an analysis of the genome sequences of the two biocontrol species Trichoderma atroviride (teleomorph Hypocrea atroviridis) and Trichoderma virens (formerly Gliocladium virens, teleomorph Hypocrea virens), and a comparison with Trichoderma reesei (teleomorph Hypocrea jecorina). These three Trichoderma species display a remarkable conservation of gene order (78 to 96%), and a lack of active mobile elements probably due to repeat-induced point mutation. Several gene families are expanded in the two mycoparasitic species relative to T. reesei or other ascomycetes, and are overrepresented in non-syntenic genome regions. A phylogenetic analysis shows that T. reesei and T. virens are derived relative to T. atroviride. The mycoparasitism-specific genes thus arose in a common Trichoderma ancestor but were subsequently lost in T. reesei. Conclusions: The data offer a better understanding of mycoparasitism, and thus enforce the development of improved biocontrol strains for efficient and environmentally friendly protection of plants.']",https://hal.sorbonne-universite.fr/hal-02879334,"['0.sdv', '1.sdv.mp', '2.sdv.mp.myc', '0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Médine Benchouaia', 'Hugues Ripoche', 'Mariam Sissoko', 'Antonin Thiebaut', 'Jawad Merhej', 'Thierry Delaveau', 'Laure Fasseu', 'Sabrina Benaissa', 'Geneviève Lorieux', 'Laurent Jourdren', 'Stéphane Le Crom', 'Gaëlle Lelandais', 'Eduardo Corel', 'Frédéric Devaux']","[184920, 1149661, 185045, 13760, 879919, 1176370, 918862]","['medine-benchouaia', 'hugues-ripoche', 'laurent-jourdren', 'stephane-le-crom', 'frederic-devaux']",['Comparative Transcriptomics Highlights New Features of the Iron Starvation Response in the Human Pathogen Candida glabrata'],hal-01944268,2018,10.3389/fmicb.2018.02689,,"['In this work, we used comparative transcriptomics to identify regulatory outliers (ROs) in the human pathogen Candida glabrata. ROs are genes that have very different expression patterns compared to their orthologs in other species. From comparative transcriptome analyses of the response of eight yeast species to toxic doses of selenite, a pleiotropic stress inducer, we identified 38 ROs in C. glabrata. Using transcriptome analyses of C. glabrata response to five different stresses, we pointed out five ROs which were more particularly responsive to iron starvation, a process which is very important for C. glabrata virulence. Global chromatin Immunoprecipitation and gene profiling analyses showed that four of these genes are actually new targets of the iron starvation responsive Aft2 transcription factor in C. glabrata. Two of them (HBS1 and DOM34b) are required for C. glabrata optimal growth in iron limited conditions. In S. cerevisiae, the orthologs of these two genes are involved in ribosome rescue by the NO GO decay (NGD) pathway. Hence, our results suggest a specific contribution of NGD co-factors to the C. glabrata adaptation to iron starvation.']",https://hal.sorbonne-universite.fr/hal-01944268,"['0.sdv', '1.sdv.mp']"
"['Lea Atanasova', 'Stéphane Le Crom', 'Sabine Gruber', 'Fanny Coulpier', 'Verena Seidl-Seiboth', 'Christian Kubicek', 'Irina Druzhinina']","[937933, 13760, 937934, 937935, 937936, 919336, 937937]",['stephane-le-crom'],['Comparative transcriptomics reveals different strategies of Trichoderma mycoparasitism.'],inserm-00799174,2013,10.1186/1471-2164-14-121,"['Hypocrea', 'T atroviride', 'T virens', 'T reesei', 'Mycoparasitism', 'Gene expression', 'Biocontrol', 'Transcriptomics']","['ABSTRACT: BACKGROUND: Trichoderma is a genus of mycotrophic filamentous fungi (teleomorph Hypocrea) which possess a bright variety of biotrophic and saprotrophic lifestyles. The ability to parasitize and/or kill other fungi (mycoparasitism) is used in plant protection against soil-borne fungal diseases (biological control, or biocontrol). To investigate mechanisms of mycoparasitism, we compared the transcriptional responses of cosmopolitan opportunistic species and powerful biocontrol agents Trichoderma atroviride and T. virens with tropical ecologically restricted species T. reesei during confrontations with a plant pathogenic fungus Rhizoctonia solani. RESULTS: The three Trichoderma spp. exhibited a strikingly different transcriptomic response already before physical contact with alien hyphae. T. atroviride expressed an array of genes involved in production of secondary metabolites, GH16 Ss-glucanases, various proteases and small secreted cysteine rich proteins. T. virens, on the other hand, expressed mainly the genes for biosynthesis of gliotoxin, respective precursors and also glutathione, which is necessary for gliotoxin biosynthesis. In contrast, T. reesei increased the expression of genes encoding cellulases and hemicellulases, and of the genes involved in solute transport. The majority of differentially regulated genes were orthologues present in all three species or both in T. atroviride and T. virens, indicating that the regulation of expression of these genes is different in the three Trichoderma spp. The genes expressed in all three fungi exhibited a nonrandom genomic distribution, indicating a possibility for their regulation via chromatin modification. CONCLUSION: This genome-wide expression study demonstrates that the initial Trichoderma mycotrophy has differentiated into several alternative ecological strategies ranging from parasitism to predation and saprotrophy. It provides first insights into the mechanisms of interactions between Trichoderma and other fungi that may be exploited for further development of biofungicides.']",https://inserm.hal.science/inserm-00799174,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp']"
"['Guillaume Sapriel', 'Michelle Quinet', 'Marc Heijde', 'Laurent Jourdren', 'Véronique Tanty', 'Guangzuo Luo', 'Stéphane Le Crom', 'Pascal Jean Lopez']","[860768, 185045, 13760, 180735]","['laurent-jourdren', 'stephane-le-crom', 'pascal-jean-lopez']",['Genome-wide transcriptome analyses of silicon metabolism in Phaeodactylum tricornutum reveal the multilevel regulation of silicic acid transporters.'],hal-02879344,2009,10.1371/journal.pone.0007458,,"['Background Diatoms are largely responsible for production of biogenic silica in the global ocean. However, in surface seawater, Si(OH)4 can be a major limiting factor for diatom productivity. Analyzing at the global scale the genes networks involved in Si transport and metabolism is critical in order to elucidate Si biomineralization, and to understand diatoms contribution to biogeochemical cycles. Methodology/Principal Findings Using whole genome expression analyses we evaluated the transcriptional response to Si availability for the model species Phaeodactylum tricornutum. Among the differentially regulated genes we found genes involved in glutamine-nitrogen pathways, encoding putative extracellular matrix components, or involved in iron regulation. Some of these compounds may be good candidates for intracellular intermediates involved in silicic acid storage and/or intracellular transport, which are very important processes that remain mysterious in diatoms. Expression analyses and localization studies gave the first picture of the spatial distribution of a silicic acid transporter in a diatom model species, and support the existence of transcriptional and post-transcriptional regulations. Conclusions/Significance Our global analyses revealed that about one fourth of the differentially expressed genes are organized in clusters, underlying a possible evolution of P. tricornutum genome, and perhaps other pennate diatoms, toward a better optimization of its response to variable environmental stimuli. High fitness and adaptation of diatoms to various Si levels in marine environments might arise in part by global regulations from gene (expression level) to genomic (organization in clusters, dosage compensation by gene duplication), and by post-transcriptional regulation and spatial distribution of SIT proteins.']",https://hal.sorbonne-universite.fr/hal-02879344,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Salomé Nashed', 'Houssam El Barbry', 'Médine Benchouaia', 'Angélie Dijoux-Maréchal', 'Thierry Delaveau', 'Nadia Ruiz-Gutierrez', 'Lucie Gaulier', 'Déborah Tribouillard-Tanvier', 'Guillaume Chevreux', 'Stéphane Le Crom', 'Benoit Palancade', 'Frédéric Devaux', 'Elodie Laine', 'Mathilde Garcia']","[1292674, 1150829, 13760, 1102065, 1292675]","['stephane-le-crom', 'elodie-laine']",['Functional mapping of N-terminal residues in the yeast proteome uncovers novel determinants for mitochondrial protein import'],hal-04236040,2023,10.1371/journal.pgen.1010848,,"['N-terminal ends of polypeptides are critical for the selective co-translational recruitment of N-terminal modification enzymes. However, it is unknown whether specific N-terminal signatures differentially regulate protein fate according to their cellular functions. In this work, we developed an in-silico approach to detect functional preferences in cellular N-terminomes, and identified in S . cerevisiae more than 200 Gene Ontology terms with specific N-terminal signatures. In particular, we discovered that Mitochondrial Targeting Sequences (MTS) show a strong and specific over-representation at position 2 of hydrophobic residues known to define potential substrates of the N-terminal acetyltransferase NatC. We validated mitochondrial precursors as co-translational targets of NatC by selective purification of translating ribosomes, and found that their N-terminal signature is conserved in Saccharomycotina yeasts. Finally, systematic mutagenesis of the position 2 in a prototypal yeast mitochondrial protein confirmed its critical role in mitochondrial protein import. Our work highlights the hydrophobicity of MTS N-terminal residues and their targeting by NatC as important features for the definition of the mitochondrial proteome, providing a molecular explanation for mitochondrial defects observed in yeast or human NatC-depleted cells. Functional mapping of N-terminal residues thus has the potential to support the discovery of novel mechanisms of protein regulation or targeting.']",https://hal.science/hal-04236040,['0.sdv']
"['Delphine Dardalhon-Cumenal', 'Camille A Dupont', 'Valérie Ribeiro', 'Neel B Randsholt', 'Frédérique Peronnet', 'Juliette Pouch', 'Stéphane Le Crom']","[1125735, 1393595, 13760]","['juliette-hamroune', 'stephane-le-crom']","['Cyclin G, Transcriptional Control and Developmental Stability']",hal-03564711,2014,,,"['A central challenge in developmental and evolutionary biology is to understand developmental stability, the process that buffers developmental noise. We recently reported that an individual gene, Cyclin G (CycG), encoding a cyclin involved in the regulation of transcription and in the cell cycle, plays a central role in developmental stability in Drosophila (Debat et al., 2011; Debat and Peronnet, 2013). Indeed, overexpression of CycG induces an unprecedented increase in developmental noise. Using CycG overexpression as a tool, we aim to investigate the role of CycG in transcription and at highlighting gene networks underlying developmental stability. Our data show that Cyclin G interacts with Polycomb and Trithorax factors as well as with components of the spliceosome. Furthermore, several mutations of both Polycomb/Trithorax members and components of the spliceosome increase CycG-induced developmental noise. To understand more precisely the role of Cyclin G in transcription and in developmental stability control, we develop two projects : The firts one, identify transcriptional targets of cyclin G by RNA-seq and CHIP-seq. the second one, the Cyclin G involvement in alternative splicing. ✓ Analyze alternative transcripts in CycG overexpressing flies. ✓ Test the role of genes belonging to the identified sub-network in developmental stability.']",https://hal.science/hal-03564711,['0.sdv']
"['Sandrine Perrin', 'Cyril Firmo', 'Sophie Lemoine', 'Stéphane Le Crom', 'Laurent Jourdren']","[908599, 13760]","['lemoine-sophie', 'stephane-le-crom']",['Aozan: an automated post-sequencing data-processing pipeline'],hal-03842523,2017,10.1093/bioinformatics/btx154,,"['Motivation: Data management and quality control of output from Illumina sequencers is a disk space- and time-consuming task. Thus, we developed Aozan to automatically handle data transfer, demultiplexing, conversion and quality control once a run has finished. This software greatly improves run data management and the monitoring of run statistics via automatic emails and HTML web reports. Availability and Implementation: Aozan is implemented in Java and Python, supported on Linux systems, and distributed under the GPLv3 License at: http://www.outils.genomique.biologie.ens.fr/aozan/. Aozan source code is available on GitHub: https://github.com/GenomicParisCentre/aozan.']",https://hal.science/hal-03842523,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp']"
"['Sophie Callier', 'Marina Snapyan', 'Stéphane Le Crom', 'Delphine Prou', 'Jean-Didier Vincent', 'Philippe Vernier']","[13760, 748114]","['stephane-le-crom', 'philippe-vernier']",['Evolution and cell biology of dopamine receptors in vertebrates.'],hal-00122156,2003,10.1016/S0248-4900(03)00089-3,"['Receptor trafficking', 'Phylogeny', 'Desensitization', 'Cell signalling', 'Oligomerization']","['Dopamine, one of main modulatory neurotransmitters of the nervous system acts on target cells through two classes of G protein-coupled receptors, D1 and D2. The two dopamine receptor classes display different structures, interact with different regulatory partners (including heterotrimeric G proteins) and, accordingly, have independent evolutionary origins. In vertebrates, each of these receptor classes comprises several subtypes, generated by two steps of gene duplications, early in vertebrate evolution. In the D1 receptor class, the D1A, D1B, D1C and D1D subtypes, and in the D2 class, the D2, D3 and D4 receptor subtypes have been conserved in most vertebrate groups. This conservation has been driven by the acquisition, by each receptor subtype, of a small number of specific properties, which were selected for adaptive purpose in vertebrates. Among these properties, affinity for dopamine, the natural ligand, intrinsic receptor activity, and agonist-induced desensitization clearly distinguish the receptor subtypes. In addition, each dopamine receptor subtype is addressed to a specific location within neuronal networks, although detailed information is lacking for several receptor subtypes. Receptors localization at diverse subcellular places in neurons may also differ from one subtype to another, resulting in different ways of regulating cell signalisation. One challenge for future research on dopamine and its receptors would be to identify the nature of the protein partners and the molecular mechanisms involved in localizing receptors to the neuronal plasma membrane. In this respect, the evolutionary approach we have undertaken suggests that, due to gene duplications, a reasonable degree of freedom exists in the tight organisation of dopamine receptors in neurons. This ""evolvability"" of dopamine systems has been instrumental to adapt the vertebrate species to nearly all the possible environments.']",https://hal.science/hal-00122156,"['0.sdv', '1.sdv.neu']"
