authFullName_s,authIdHal_i,authIdHal_s,title_s,halId_s,producedDateY_i,doiId_s,keyword_s,abstract_s,uri_s,domain_s
"['Laure Ségurel', 'Frédéric Austerlitz', 'Bruno Toupance', 'Mathieu M. Gautier', 'Joanna L Kelley', 'Patrick Pasquet', 'Christine Lonjou', 'Myriam Georges', 'Sarah Voisin', 'Corinne Cruaud', 'Arnaud Couloux', 'Tatyana Hegay', 'Almaz Aldashev', 'Renaud Vitalis', 'Evelyne Heyer']","[174909, 175202, 174919, 735868, 845017, 966706, 768749, 908635, 1399808, 920797, 737526, 177102]","['segurel', 'frederic-austerlitz', 'bruno-toupance', 'mathieu-gautier-1976', 'renaud-vitalis', 'evelyne-heyer']",Positive selection of protective variants for type 2 diabetes from the Neolithic onward: a case study in Central Asia,hal-02120826,2013,10.1038/ejhg.2012.295,"['Type 2 diabetes', 'Thrifty genotype', 'Central Asia', 'Genetic adaptation', 'Human evolution']","[""The high prevalence of type 2 diabetes and its uneven distribution among human populations is both a major public health concern and a puzzle in evolutionary biology. Why is this deleterious disease so common, while the associated genetic variants should be removed by natural selection? The 'thrifty genotype' hypothesis proposed that the causal genetic variants were advantageous and selected for during the majority of human evolution. It remains, however, unclear whether genetic data support this scenario. In this study, we characterized patterns of selection at 10 variants associated with type 2 diabetes, contrasting one herder and one farmer population from Central Asia. We aimed at identifying which alleles (risk or protective) are under selection, dating the timing of selective events, and investigating the effect of lifestyle on selective patterns. We did not find any evidence of selection on risk variants, as predicted by the thrifty genotype hypothesis. Instead, we identified clear signatures of selection on protective variants, in both populations, dating from the beginning of the Neolithic, which suggests that this major transition was accompanied by a selective advantage for non-thrifty variants. Combining our results with worldwide data further suggests that East Asia was particularly prone to such recent selection of protective haplotypes. As much effort has been devoted so far to searching for thrifty variants, we argue that more attention should be paid to the evolution of non-thrifty variants.""]",https://hal.science/hal-02120826,"['0.sdv', '1.sdv.gen', '2.sdv.gen.gpo', '0.sdv', '1.sdv.bid', '2.sdv.bid.evo']"
"['Evelyne Heyer', 'Jean-Tristan Brandenburg', 'Michela Leonardi', 'Bruno Toupance', 'Patricia Balaresque', 'Tanya Hegay', 'Almaz Aldashev', 'Frédéric Austerlitz']","[177102, 1402287, 174919, 180778, 920798, 920797, 175202]","['evelyne-heyer', 'bruno-toupance', 'patricia-balaresque', 'frederic-austerlitz']","Patrilineal populations show more male transmission of reproductive success than cognatic populations in Central Asia, which reduces their genetic diversity",hal-02122584,2015,10.1002/ajpa.22739,"['Cultural transmission of reproductive success', 'Gene culture evolution', 'Patrilineality', 'Human evolution', 'Central asia']","['Objective: The extent to which social organization of human societies impacts the patterns of genetic diversity remains an open question. Here, we investigate the transmission of reproductive success in patrilineal and cognatic populations from Central Asia using a coalescent approach. Methods: We performed a study on the mitochondrial DNA (mtDNA) and Y chromosome polymorphism of patrilineal and cognatic populations from Central Asia. We reconstructed the gene genealogies in each population for both kind of markers and inferred the imbalance level of these genealogies, a parameter directly related to the level of transmission of reproductive success. Results: This imbalance level appeared much stronger for the Y chromosome in patrilineal populations than in cognatic populations, while no difference was found for mtDNA. Furthermore, we showed that this imbalance level correlates negatively with Y-chromosomal, mtDNA, and autosomal genetic diversity. Conclusions: This shows that patrilineality might be one of the factors explaining the male transmission of reproductive success, which, in turn, lead to a reduction of genetic diversity. Thus, notwithstanding the fact that our population genetic approach clearly shows that there is a strong male-biased transmission of reproductive success in patrilineal societies, it also highlights the fact that a social process such as cultural transmission of reproductive success could play an important role in shaping human genetic diversity, although we cannot formally exclude that this transmission has also a genetic component.']",https://hal.science/hal-02122584,"['0.sdv', '1.sdv.gen']"
"['Goki Ly', 'Bérénice Alard', 'Romain Laurent', 'Sophie Lafosse', 'Bruno Toupance', 'Chou Monidarin', 'Gérard Diffloth', 'Frédéric Bourdier', 'Olivier Evrard', 'Samuel Pavard', 'Raphaëlle Chaix']","[1398625, 1375293, 184090, 181910, 174919, 1233026, 745854, 741826]","['romain-laurent', 'lafosse', 'bruno-toupance', 'olivier-evrard', 'samuel-pavard', 'raphaelle-chaix']",Residence rule flexibility and descent groups dynamics shape uniparental genetic diversities in South East Asia,hal-02122543,2018,10.1002/ajpa.23374,"['Matrilineal puzzle', 'Inbreeding', 'Behaviour Keywords residence rule', 'Subject Areas genetics', 'Patrilocal', 'Matrilocal', 'Human genetics']","[""One contribution of 17 to a theme issue 'The evolution of female-biased kinship in humans and other mammals'. In matrilineal populations, the descent group affiliation is transmitted by women whereas the socio-political power frequently remains in the hands of men. This situation, named the 'matrilineal puzzle', is expected to promote local endogamy as a coping mechanism allowing men to maintain their decision-making power over their natal descent group. In this paper, we revisit this 'matrilineal puzzle' from a population genetics' point of view. Indeed, such tendency for local endogamy in matrilineal populations is expected to increase their genetic inbreeding and generate isolation-by-distance patterns between villages. To test this hypothesis, we collected ethno-demographic data for 3261 couples and high-density genetic data for 675 individuals from 11 Southeast Asian populations with a wide range of social organizations: matrilineal and matrilocal populations (M), patrilineal and patrilocal populations (P) or cognatic populations with predominant matrilocal residence (C). We observed that M and C populations have higher levels of village endogamy than P populations, and that such higher village endogamy leads to higher genetic inbreeding. M populations also exhibit isolation-by-distance patterns between villages. We interpret such genetic patterns as the signature of the 'matrilineal puzzle'. Notably, our results suggest that any form of matrilocal marriage (whatever the descent rule is) increases village endogamy. These findings suggest that male dominance, when combined with matrilocality, constrains inter-village migrations, and constitutes an underexplored cultural process shaping genetic patterns in human populations. This article is part of the theme issue 'The evolution of female-biased kinship in humans and other mammals'.""]",https://hal.science/hal-02122543,"['0.sdv', '0.sdv', '1.sdv.gen']"
"['Jérémy Guez', 'Guillaume Achaz', 'François Bienvenu', 'Jean Cury', 'Bruno Toupance', 'Évelyne Heyer', 'Flora Jay', 'Frédéric Austerlitz']","[1399823, 1073344, 1045765, 174919, 177102, 16890, 175202]","['jean-cury', 'bruno-toupance', 'evelyne-heyer', 'flora-jay', 'frederic-austerlitz']","Cultural transmission of reproductive success impacts genomic diversity, coalescent tree topologies and demographic inferences",hal-03875721,2023,10.1093/genetics/iyad007,"['Population genetics', 'Cultural process', 'Demographic inference', 'Genetic diversity', 'Coalescent tree shape', 'Imbalanced topology']","['Cultural Transmission of Reproductive Success (CTRS) has been observed in many human populations as well as other animals. It consists in a positive correlation of non-genetic origin between the progeny size of parents and children. This correlation can result from various factors, such as the social influence of parents on their children, the increase of children’s survival through allocare from uncle and aunts, or the transmission of resources. Here, we study the evolution of genomic diversity through time under CTRS. We show that CTRS has a double impact on population genetics: (1) effective population size decreases when CTRS starts, mimicking a population contraction, and increases back to its original value when CTRS stops; (2) coalescent trees topologies are distorted under CTRS, with higher imbalance and higher number of polytomies. Under long-lasting CTRS, effective population size stabilises but the distortion of tree topology remains, which yields U-shaped Site Frequency Spectra (SFS) under constant population size. We show that this CTRS’ impact yields a bias in SFS-based demographic inference. Considering that CTRS was detected in numerous human and animal populations worldwide, one should be cautious that inferring population past histories from genomic data can be biased by this cultural process.']",https://hal.science/hal-03875721,"['0.sdv', '1.sdv.gen', '2.sdv.gen.gpo', '0.info', '1.info.info-bi', '0.sdv', '1.sdv.bid', '2.sdv.bid.evo']"
"['Romain Laurent', 'Laure Gineau', 'José Utge', 'Sophie Lafosse', 'Chan Leakhena Phoeung', 'Tatyana Hegay', 'Robert Olaso', 'Anne Boland', 'Jean-François Deleuze', 'Bruno Toupance', 'Evelyne Heyer', 'Anne-Louise Leutenegger', 'Raphaëlle Chaix']","[184090, 1388617, 181910, 1399808, 774936, 757786, 174919, 177102, 175762, 741826]","['romain-laurent', 'lafosse', 'bruno-toupance', 'evelyne-heyer', 'anne-louise-leutenegger', 'raphaelle-chaix']",Measuring the Efficiency of Purging by non-random Mating in Human Populations,hal-04632944,2024,10.1093/molbev/msae094,"['Purifying selection', 'Kinship', 'Mate choice', 'Inbreeding', 'Genomics', 'Deleterious variants', 'Mutational load']","['Human populations harbor a high concentration of deleterious genetic variants. Here, we tested the hypothesis that non-random mating practices affect the distribution of these variants, through exposure in the homozygous state, leading to their purging from the population gene pool. To do so, we produced whole-genome sequencing data for two pairs of Asian populations exhibiting different alliance rules and rates of inbreeding, but with similar effective population sizes. The results show that populations with higher rates of inbred matings do not purge deleterious variants more efficiently. Purging therefore has a low efficiency in human populations, and different mating practices lead to a similar mutational load.']",https://hal.science/hal-04632944,"['0.sdv', '1.sdv.gen', '2.sdv.gen.gh', '0.sdv', '1.sdv.gen', '2.sdv.gen.gpo', '0.shs', '1.shs.anthro-bio']"
"['Mouna Benchekroun', 'Pedro Elkind Velmovitsky', 'Dan Istrate', 'Vincent Zalc', 'Plinio Pelegrini Morita', 'Dominique Lenne']","[752964, 1355766, 170653, 751467, 1355767, 171513]","['mouna-benchekroun', 'dan-istrate', 'vincent-zalc', 'dlenne']",Cross Dataset Analysis for Generalizability of HRV-Based Stress Detection Models,hal-04472605,2023,10.3390/s23041807,"['Stress monitoring', 'E-health', 'IoT', 'Stress bio-markers', 'Generalizability']","['Stress is an increasingly prevalent mental health condition across the world. In Europe, for example, stress is considered one of the most common health problems, and over USD 300 billion are spent on stress treatments annually. Therefore, monitoring, identification and prevention of stress are of the utmost importance. While most stress monitoring is carried out through self-reporting, there are now several studies on stress detection from physiological signals using Artificial Intelligence algorithms. However, the generalizability of these models is only rarely discussed. The main goal of this work is to provide a monitoring proof-of-concept tool exploring the generalization capabilities of Heart Rate Variability-based machine learning models. To this end, two Machine Learning models are used, Logistic Regression and Random Forest to analyze and classify stress in two datasets differing in terms of protocol, stressors and recording devices. First, the models are evaluated using leave-one-subject-out cross-validation with train and test samples from the same dataset. Next, a cross-dataset validation of the models is performed, that is, leave-one-subject-out models trained on a Multi-modal Dataset for Real-time, Continuous Stress Detection from Physiological Signals dataset and validated using the University of Waterloo stress dataset. While both logistic regression and random forest models achieve good classification results in the independent dataset analysis, the random forest model demonstrates better generalization capabilities with a stable F1 score of 61%. This indicates that the random forest can be used to generalize HRV-based stress detection models, which can lead to better analyses in the mental health and medical research field through training and integrating different models.']",https://hal.science/hal-04472605,['0.spi']
"['Idir Benouaret', 'Dominique Lenne']","[1113557, 171513]",['dlenne'],A Package Recommendation Framework for Trip Planning Activities,hal-01404716,2016,10.1145/2959100.2959183,"['Top-k', 'Diversity', 'Trip planning', 'Recommender system', 'Package']","['Classical recommender systems provide users with ranked lists of recommendations, where each one consists of a single item. However, these ranked lists are not suitable for applications such as trip planning, which deal with heterogeneous items. In this paper, we focus on the problem of recommending a set of packages to the user, where each package is constituted with a set of different Points of Interest that may constitute a tour. Given a collection of POIs, our goal is to recommend the most interesting packages for the user, where each package satisfies the budget constraints. We formally define the problem and we present a novel composite recommendation system, inspired from composite retrieval. Experimental evaluation of our proposed system, using a real-world dataset demonstrates its quality and its ability to improve both diversity and relevance of recommendations.']",https://inria.hal.science/hal-01404716,"['0.info', '1.info.info-ir', '0.info', '1.info.info-ai', '0.info', '1.info.info-lg']"
"['Mouna Benchekroun', 'Baptiste Chevallier', 'Vincent Zalc', 'Dan Istrate', 'Dominique Lenne', 'Nicolas Vera']","[752964, 170653, 171513, 1355771]","['mouna-benchekroun', 'dan-istrate', 'dlenne']",The Impact of Missing Data on Heart Rate Variability Features: A Comparative Study of Interpolation Methods for Ambulatory Health Monitoring,hal-04472617,2023,10.1016/j.irbm.2023.100776,"['Stress', 'HRV', 'Signal processing']","[""h i g h l i g h t s g r a p h i c a l a b s t r a c t • Real time HRV analysis of R-R time series with missing data. • Higher impact of interpolation on frequency domain features • Better RMSSD estimation without interpolation beyond 50% missing data. • Combination of different interpolation methods according to both missing values' percentage and targeted HRV features.""]",https://hal.science/hal-04472617,['0.spi']
"['Idir Benouaret', 'Dominique Lenne']","[1113557, 171513]",['dlenne'],Combining Semantic and Collaborative Recommendations to Generate Personalized Museum Tours,hal-01319257,2015,10.1007/978-3-319-23201-0_48,"['Semantic web', 'Recommender systems', 'Context', 'Cultural heritage']","['Our work takes place in the field of support systems to museum visits and access to cultural heritage. Visitors of museums are often overwhelmed by the information available in the space they are exploring. Therefore, finding relevant artworks to see in a limited amount of time is a difficult task. Our goal is to design a recommender system for mobile devices that adapts to the users preferences and is sensitive to their contexts (location, time, expertise...). This system aims to improve the visitors’ experience and help them build their tours on-site according to their preferences and constraints. In this paper we describe our recommendation framework, which consists in a hybrid recommendation system. It combines a semantic approach for the representation of museum knowledge using ontologies and thesauruses with a semantically-enhanced collaborative filtering method. A contextual post-filtering enables the generation of a highly personalized tour based on the physical environment, the location of the visitors and the time they want to spend in the museum. This work is applied to the Compiègne Imperial Palace museum in Picardy.']",https://hal.science/hal-01319257,"['0.info', '1.info.info-ir', '0.info', '1.info.info-ai', '0.info', '1.info.info-lg']"
"['Amjad Abou Assali', 'Dominique Lenne', 'Bruno Debray']","[859731, 171513]",['dlenne'],Case retrieval in ontology-based CBR systems,ineris-00973352,2009,10.1007/978-3-642-04617-9_71,"['CAPTEURS', 'ONTOLOGIE', 'RAISONNEMENT A PARTIR DE CAS --- CASE-BASED REASONING', 'ONTOLOGY', 'HETEROGENEOUS CASE BASE', 'SIMILARITY MEASURES', 'SIMILARITY REGIONS']","[""This paper presents our knowledge-intensive Case-Based Reasoning platform for diagnosis, COBRA. It integrates domain knowledge along with cases in an ontological structure. COBRA allows users to describe cases using any concept or instance of a domain ontology, which leads to a heterogeneous case base. Cases heterogeneity complicates their retrieval since correspondences must be identified between query and case attributes. We present in this paper our system architecture and the case retrieval phase. Then, we introduce the notions of similarity regions and attributes' roles used to overcome cases heterogeneity problems.""]",https://ineris.hal.science/ineris-00973352,['0.spi']
"['Pierre Darlu', 'Gerrit Bloothooft', 'Alessio Boattini', 'Leendert Brouwer', 'Matthijs Brouwer', 'Guy Brunet', 'Pascal Chareille', 'James Cheshire', 'Richard Coates', 'Kathrin Dräger', 'Bertrand Desjardins', 'Patrick Hanks', 'Paul Longley', 'Kees Mandemakers', 'Pablo Mateos', 'Davide Pettener', 'Antonella Useli', 'Franz Manni']","[1103099, 2037, 744281]","['pascal-chareille', 'franz-manni']",The Family Name as Socio-Cultural Feature and Genetic Metaphor: From Concepts to Methods,hal-03183406,2012,10.3378/027.084.0205,"['Surnames', 'Population genetics', 'Database', 'Migration', 'Spacetime evolution', 'Y chromosome', 'Geographical patterns', 'Historical demography']","['A recent workshop entitled ‘‘The Family Name as Socio-CulturalFeature and Genetic Metaphor: From Concepts to Methods” was held inParis in December 2010, sponsored by the French National Centre forScientific Research (CNRS) and by the journal Human Biology. Thisworkshop was intended to foster a debate on questions related to the familynames and to compare different multidisciplinary approaches involvinggeneticists, historians, geographers, sociologists and social anthropologists.This collective paper presents a collection of selected communications.']",https://hal.science/hal-03183406,"['0.shs', '0.sdv', '1.sdv.gen', '2.sdv.gen.gpo']"
"['Alessio Boattini', 'Antonella Lisa', 'Ornella Fiorani', 'Gianna Zei', 'Davide Pettener', 'Franz Manni']",[744281],['franz-manni'],"General Method to Unravel Ancient Population Structures through Surnames, Final Validation on Italian Data",hal-02973093,2012,10.3378/027.084.0302,"['SURNAMES', 'FAMILY NAMES', 'Y-CHROMOSOME', 'ITALY', 'MIGRATIONS', 'POPULATION GENETICS', 'DEMOGRAPHY']","['We analyze the geographic location of 77,451 different Italian surnames (17,579,891 individuals) obtained from the lists of telephone subscribers of the year 1993. By using a specific neural network analysis (Self-Organizing Maps, SOMs), we automatically identify the geographic origin of 49,117 different surnames. To validate the methodology, we compare the results to a study, previously conducted, on the same database, with accurate supervised methods. By comparing the results, we find an overlap of 97%, meaning that the SOMs methodology is highly reliable and well traces back the geographic origin of surnames at the time of their introduction (Late Middle Ages/Renaissance in Italy). SOMs results enables one to distinguish monophyletic surnames from polyphyletic ones, that is surnames having had a single geographic and historic origin from those that started to be in use, with an identical spelling, in different locations (respectively, 76.06% and 21.05% of the total). As we are interested in geographic origins, polyphyletic surnames are excluded from further analyses. By comparing the present location of each monophyletic surname to its inferred geographic origin in late Middle Ages/Renaissance, we measure the extent of the migrations having occurred in Italy since that time. We find that the percentage of individuals presently living in the very area where their surname started to be in use centuries ago is extremely variable (ranging from 22.77% to 77.86% according to the province), thus meaning that self-assessed regional identities seldom correspond to the “autochthony” they imply. For example the upper part of the Thyrennian coast (Northern Latium, Tuscany) has a strong identity but few “autochthonous” inhabitants (∼28%) having been a passageway from the North to the South of Italy.']",https://hal.science/hal-02973093,"['0.shs', '1.shs.anthro-bio', '0.shs', '1.shs.demo', '0.sdv', '1.sdv.gen', '2.sdv.gen.gpo']"
"['Italo Barrai', 'Alvaro Rodriguez-Larralde', 'Franz Manni', 'Chiara Scapoli']",[744281],['franz-manni'],Isonymy and Isolation by Distance in the Netherlands,hal-03183347,2002,10.1353/hub.2002.0016,"['Isonymy', 'Inbreeding', 'Geographic structure', ""Lasker's distance""]","[""The isonymy structure of the Netherlands was studied using the surname distribution of 2.4 million private telephone users selected from a 1996 commercial CD-ROM containing the names of 6.3 million users in the country. The users were distributed in 226 towns selected on a geographic basis to form an approximately regular grid throughout the Netherlands. Names of telephone users in each town were downloaded from the CD-ROM, with private users being selected for inclusion in the analysis. The shortest linear distance between several nearest neighboring towns was less than 2 km (e.g., Kampen and Ijsselmuiden, Krommen and Zaandijk, Hendrikdo and Papendrecht) and the longest distance was 326 km (Delfzijl and Oostburg ZL). The number of different surnames revealed by the analysis was 126,485. Lasker's distance, the negative value of the logarithm of isonymy between localities, was found to be significantly correlated with linear geographic distance, with r = 0.47 +/- 0.006. A dendrogram built using the matrix of isonymy distances, using the nearest neighbor-joining method, separates the Dutch towns into several clusters, most of them correlated with traditional Dutch regions. Comparisons with the results of previous analyses of the structure of other European countries are given. From the present analysis, isolation by distance emerges clearly, and it is relevant, although much weaker than in Switzerland, Austria, Italy, and Germany. The random component of inbreeding estimated from isonymy indicates a considerable degree of homogeneity in the Netherlands.""]",https://hal.science/hal-03183347,"['0.sdv', '1.sdv.gen', '2.sdv.gen.gpo', '0.shs']"
"['Lama Tarsissi', 'Laurent Vuillon']","[22086, 841767]",['lama-tarsissi'],Second order balance property on Christoffel words,hal-02433984,2020,10.1007/978-3-030-43120-4_23,"['Balance property', 'Second order balance property', 'Christoffel words', 'SternBrocot tree', 'Continued fractions']","['In this paper we study the balance matrix that gives the order of balance of any binary word. In addition, we define for Christoffel words a new matrix called second order balance matrix. This matrix gives more information on the balance property of a word that codes the number of occurrences of the letter 1 in successive blocks of the same length for the studied Christoffel word. By taking the maximum of the Second order balance matrix we define the second order of balance and we are able to order the Christoffel words according to these values. Our construction uses extensively the continued fraction associated with the slope of each Christoffel word, and we prove a recursive formula based on fine properties of the Stern-Brocot tree to construct second order matrices. Finally, we show that an infinite path on the Stern-Brocot tree, which minimizes the second order of balance is given by a path associated with the Fibonacci word.']",https://hal.science/hal-02433984v2,"['0.math', '1.math.math-ds', '0.info', '1.info.info-dm']"
"['Michela Ascolese', 'Andrea Frosini', 'William Lawrence Kocay', 'Lama Tarsissi']",[22086],['lama-tarsissi'],Properties of Unique Degree Sequences of 3-Uniform Hypergraphs,hal-03232982,2021,10.1007/978-3-030-76657-3_22,"['Hypergraph', 'Graphic sequence', 'Uniqueness problem', 'Analysis of algorithms']","['In 2018 Deza et al. proved the NP-completeness of deciding wether there exists a 3-uniform hypergraph compatible with a given degree sequence. A well known result of Erdös and Gallai (1960) shows that the same problem related to graphs can be solved in polynomial time. So, it becomes relevant to detect classes of uniform hypergraphs that are reconstructible in polynomial time. In particular, our study concerns 3-uniform hypergraphs that are defined in the NP-completeness proof of Deza et al. Those hypergraphs are constructed starting from a non-increasing sequence s of integers and have very interesting properties. In particular, they are unique, i.e., there do not exist two non isomorphic 3-uniform hypergraphs having the same degree sequence ds. This property makes us conjecture that the reconstruction of these hypergraphs from their degree sequences can be done in polynomial time. So, we first generalize the computation of the ds degree sequences by Deza et al., and we show their uniqueness. We proceed by defining the equivalence classes of the integer sequences determining the same ds and we define a (minimal) representative. Then, we find the asymptotic growth rate of the maximal element of the representatives in terms of the length of the sequence, with the aim of generating and then reconstructing them. Finally, we show an example of a unique 3-uniform hypergraph similar to those defined by Deza et al. that does not admit a generating integer sequence s. The existence of this hypergraph makes us conjecture an extended generating algorithm for the sequences of Deza et al. to include a much wider class of unique 3-uniform hypergraphs. Further studies could also include strategies for the identification and reconstruction of those new sequences and hypergraphs.']",https://hal.science/hal-03232982,"['0.info', '1.info.info-dm']"
['Marie-Hélène Abel'],[8329],['marie-helene-abel'],Knowledge map-based web platform to facilitate organizational learning return of experiences,hal-01128677,2015,10.1016/j.chb.2014.10.012,"['Organizational learning', 'Knowledge sharing', 'Web platform']","['In this paper, we discuss the role played by a knowledge map in the designing of a web platform for facilitating organizational learning. Globalization, accelerated innovation and ICT (information and communication technology) have changed our economic environment. They have transformed the way we learn and work. In such a context, the knowledge capital of companies is increasingly crucial. Companies realized the importance of using information technology tools to promote organizational learning. With MEMORAe project, our goal is to model and design an original knowledge map-based web platform as support for organizational learning. After presenting the knowledge map-based web platform designed, we discuss results of its usage in academic contexts.']",https://hal.science/hal-01128677,"['0.info', '1.info.eiah', '0.info', '1.info.info-ai', '0.info', '1.info.info-wb']"
"['Qiang Li', 'Marie-Hélène Abel', 'Jean-Paul Barthès']","[770653, 8329, 6556]","['marie-helene-abel', 'jean-paul-barthes']",Modeling and exploiting collaborative traces in web-based collaborative working environment,hal-00942222,2014,10.1016/j.chb.2013.04.028,"['Collaborative working environment', 'Trace-based system', 'Collaborative trace', 'Collaborative engineering', 'Experience Management']","['In a Web-based Collaborative Working Environment (CWE), traces are always produced by past activities or interactions. Although every trace derives from the stored information, the modeled trace not only represents knowledge but also experience from the interactive actions among the actors or between an actor and the system. Normally, with the increasing complexity of group structure and frequent collaboration needs, the existing interactions become more difficult to grasp and analyze. This article focuses on defining, modeling and exploiting the various traces in the context of CWE, in particular Collaborative Traces (CTs) left in the shared/collaborative workspace. A model of collaborative trace that can efficiently enrich group experience and facilitate group collaboration is proposed and explained in details. Furthermore, we introduce and define a type of complex filter as a possible approach to exploit the traces. Four basic scenarios of collaborative trace exploitation are presented to describe its effects and advantages in CWE. A general model and framework of CT-based SWOT Analysis is discussed with examples. For practical applications, the validation of our model is examined in the context of the collaborative platform E-MEMORAe2.0. In addition, a remark concerning recommendations based on collaborative traces is given in the conclusion.']",https://hal.science/hal-00942222,"['0.info', '1.info.info-ai']"
"['Etienne Deparis', 'Marie-Hélène Abel', 'Lortal Gaelle', 'Juliette Mattioli']","[1333598, 8329, 14487, 737491]","['etienne-deparis', 'marie-helene-abel', 'gaelle-lortal', 'juliette-mattioli']",Information Management from Social and Documentary Sources in Organizations,hal-01137349,2014,10.1016/j.chb.2013.10.033,"['Ontology', 'Web 20', 'Knowledge ecosystem', 'Social networks']","['The wide adoption of social and connected tools in organizations leads them to think again about their behavior regarding how they manage their resources. They now consider the resources users can produce on various social media and how correctly index them in the organization knowledge base. We present in this paper the model of a digital ecosystem, which permits the indexing of either documentary resources or those produced on a social platform with the help of an ontology.']",https://hal.science/hal-01137349,"['0.info', '0.shs', '1.shs.gestion', '0.info', '1.info.info-ai', '0.info', '1.info.info-wb']"
"['Ngoc Luyen Le', 'Marie-Hélène Abel', 'Philippe Gouspillou']","[174232, 8329]","['luyen-le-ngoc', 'marie-helene-abel']",Improving Semantic Similarity Measure Within a Recommender System Based-on RDF Graphs,hal-04161309,2023,10.1007/978-3-031-33258-6_42,"['Semantic Similarity Ontology Recommender System', 'Semantic Similarity', 'Ontology', 'Recommender System']","[""In today's era of information explosion, more users are becoming more reliant upon recommender systems to have better advice, suggestions, or inspire them. The measure of the semantic relatedness or likeness between terms, words, or text data plays an important role in different applications dealing with textual data, as in a recommender system. Over the past few years, many ontologies have been developed and used as a form of structured representation of knowledge bases for information systems. The measure of semantic similarity from ontology has developed by several methods. In this paper, we propose and carry on an approach for the improvement of semantic similarity calculations within a recommender system based-on RDF graphs.""]",https://hal.science/hal-04161309,"['0.info', '1.info.info-ir']"
"['Ala Atrash', 'Marie-Hélène Abel', 'Claude Moulin']","[952294, 8329, 8386]","['marie-helene-abel', 'claude-moulin']",Notes and annotations as information resources in a social networking platform,hal-01121206,2015,10.1016/j.chb.2014.12.005,"['Semantic modeling', 'Web platform', 'Knowledge management', 'Note and annotation taking']","['Taking notes and annotations contributes in the learning process. Many platforms are developed as Computer Supported Collaborative Learning (CSCL) thanks to advancements in new technologies. A common limitation of these platforms is the restricted ability to share/retrieve notes and annotations (Su, Yang, Hwang, & Zhang, 2010a). This is because the annotations in these platforms are disconnected from the information system and they are only accessible in the annotation system. As a result, the annotations could not be indexed as any other information resources (e.g., a document). This means that the annotations are not accessible/visible like other resources. In this paper, we present an original semantic model in which notes and annotations are modeled as information resources. The semantic model is used within the MEMORAe web platform. Then we detail an experiment of collaborative learning made within a university course using the MEMORAe web platform. The feedback of this experiment shows us that students are satisfied with the use of the MEMORAe web platform for helping them to index and retrieve notes and annotations as any information resources.']",https://hal.science/hal-01121206,"['0.info', '1.info.info-ai', '0.info', '1.info.eiah', '0.info', '1.info.info-wb']"
"['Ngoc Luyen Le', 'Marie-Hélène Abel', 'Philippe Gouspillou']",[174232],['luyen-le-ngoc'],Designing a User Contextual Profile Ontology: A Focus on the Vehicle Sales Domain,hal-04645398,2024,10.1007/978-3-031-51664-1_14,"['Ontology', 'User Modeling', 'Knowledge base', 'Contextual Profile']","['In the digital age, it is crucial to understand and tailor experiences for users interacting with systems and applications. This requires the creation of user contextual profiles that combine user profiles with contextual information. However, there is a lack of research on the integration of contextual information with different user profiles. This study aims to address this gap by designing a user contextual profile ontology that considers both user profiles and contextual information on each profile. Specifically, we present a design and development of the user contextual profile ontology with a focus on the vehicle sales domain. Our designed ontology serves as a structural foundation for standardizing the representation of user profiles and contextual information, enhancing the system’s ability to capture user preferences and contextual information of the user accurately. Moreover, we illustrate a case study using the User Contextual Profile Ontology in generating personalized recommendations for vehicle sales domain.']",https://inria.hal.science/hal-04645398,"['0.info', '1.info.info-ir']"
"['Xuan-Truong Vu', 'Marie-Hélène Abel', 'Pierre Morizet-Mahoudeaux']","[949454, 8329, 861410]",['marie-helene-abel'],A user-centered and group-based approach for social data filtering and sharing,hal-01101056,2015,10.1016/j.chb.2014.11.079,"['Collaboration', 'Social networking sites', 'Social Data Aggregation', 'Content management', 'Information filtering', 'Information sharing']","['Social networking sites (SNSs) like Facebook, Google+, Twitter, LinkedIn have become a very important part of our daily life. People are connected to multiple SNSs for networking, communicating, collaborating, sharing and seeking for information. Although, the diversity of current SNSs increases and enriches our online experience, they cause some problems. One of the major issues is that users are often overwhelmed by the huge number of social data. It is even worse as these social data are scattered across disconnected SNSs. To address such problems, we propose a user-centered and group-based approach for social data filtering and sharing. First, it allows users to aggregate their social data from different SNSs and to extract relevant contents. Users explicitly define their interests via specific queries, using information filtering techniques, the system will retrieve new corresponding contents. Second, it is expected to extend its first user-centered purpose by allowing group-based information sharing and management. Users can share some part of their own social data with and collectively define the information organization within their respective groups. To describe further and illustrate our proposed approach, a system architecture and a prototype are also presented in this paper. A primary test was carried out and showed encouraging results confirming the added values of our approach.']",https://hal.science/hal-01101056,"['0.info', '0.info', '1.info.info-iu', '0.info', '1.info.info-cy', '0.info', '1.info.info-wb']"
